,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
1858500,577bd98d73f791,fbbf6ac7b77165,72855f1c46311e,0,0,0.0,0,0,0,81,0,0,0,0.0,1383,squad-fpp,29,27,1421,0,0.0,0,0.0,0,0,207.8,2,0,0.1429
3630831,0c7af314e401b6,5c1862be6c8848,7ea6c319dc5549,0,0,213.0,1,0,0,40,1711,1,1,2.241,1392,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,72.15,2,1502,0.0357
4045841,189acac9965ebd,d8a90165d48968,bf7ca2de7e5757,0,1,43.84,0,0,0,20,0,1,1,317.4,1776,squad-fpp,29,29,1505,0,3450.0,0,0.0,0,0,1682.0,2,0,0.8214
3285040,c00f2d1937034e,98767cea580ffa,a3ab8042c3de75,0,0,10.0,1,0,0,35,1345,1,1,9.586,1424,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,106.7,2,1464,0.1379
2823926,7165b12e00aed5,0a3c058c385214,cb4430d95de45d,0,0,100.0,0,1,0,34,0,1,1,9.582,1373,solo-fpp,96,91,1500,0,0.0,0,0.0,0,0,135.6,3,0,0.2421
3865390,9525521f8fc484,5ee656e5b8d6cf,a789e09e6e0f51,0,0,28.2,0,0,0,82,0,0,0,0.0,1378,squad-fpp,31,31,1514,0,0.0,0,0.0,0,0,146.8,2,0,0.1333
563429,830997b930d657,e4083c0330e5e7,854303585571d1,1,1,186.0,1,0,0,19,1638,2,2,21.97,1356,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,2112.0,3,1515,0.5926
1655379,c69dac55db3e66,c33382d70fdb4e,5122725e728643,0,0,22.44,0,0,0,65,0,0,0,0.0,1862,duo-fpp,46,44,1500,0,0.0,0,0.0,0,0,990.1,4,0,0.3111
205550,cb17b806435eb2,3f502e4e797289,c9e492abf240d9,1,0,125.0,1,0,2,36,0,1,1,3.454,1362,squad-fpp,27,27,1392,1,0.0,0,0.0,0,0,244.7,4,0,0.3846
3144123,e4956ffef18da0,2017f691a32a2f,304ce5202ee81a,1,5,555.5,2,1,3,15,0,2,1,48.08,1394,duo-fpp,50,50,1626,0,0.0,0,140.6,0,0,2842.0,4,0,1.0
4421977,972d990daeacd1,38aff82d9368de,a1d1f649590e49,0,1,153.2,0,0,0,51,1440,0,0,0.0,1377,duo-fpp,49,49,-1,0,1214.0,0,0.0,0,0,2050.0,4,1439,0.8125
3982495,a66661c0275c6c,f27570cc8a4494,1c27e1da355991,0,0,0.0,0,0,0,50,0,0,0,0.0,1297,squad,26,25,1482,0,2445.0,0,0.0,0,0,1702.0,4,0,0.56
2119506,96073f25fe9020,95d25c2cbdb605,6f4990989ae9cd,1,6,329.8,2,0,0,13,0,2,1,111.5,1450,squad-fpp,26,25,1622,0,0.0,0,0.0,0,0,3093.0,3,0,0.92
2190790,b402ce7b94a36a,6578aab9e4c4d6,e72a68d4ac54b6,0,0,38.06,0,0,0,36,0,1,1,21.96,2185,solo,95,89,1500,0,0.0,0,0.0,0,0,408.6,2,0,0.3511
1109899,501ce7698a5f4d,f0b50ebfa6d046,9ef759fc60a6ee,0,1,0.0,0,0,0,77,0,0,0,0.0,1378,squad,28,28,1421,0,0.0,0,0.0,0,0,104.5,3,0,0.1852
4200184,7df3aba56609bd,888f292772d105,5bff2c00814ab4,0,0,22.76,0,0,0,59,0,0,0,0.0,1963,squad,27,26,1480,0,2570.0,0,0.0,0,0,1242.0,3,0,0.5
3467040,2f162d5a5f036d,51f805e77df676,b4d11b06c3715d,0,0,24.51,0,0,0,65,0,0,0,0.0,1775,squad-fpp,28,24,1410,0,887.3,0,0.0,0,0,1199.0,4,0,0.2593
2704596,ee82a468982e2c,9002ef66b2effe,6fbca3e92ad7fa,0,1,356.8,3,1,1,7,1570,4,2,17.47,1391,duo-fpp,45,43,-1,1,0.0,0,0.0,0,0,385.2,3,1530,0.4091
1199166,2e2b5e532a0d53,286a71e861b736,5fe22215b94f4f,0,2,269.6,3,1,1,7,0,4,1,51.27,1368,duo,50,46,1522,0,0.0,0,0.0,0,0,1172.0,2,0,0.6122
335484,02ecec64f6b9ee,3cc20e1389936a,b1b3bbc060662a,0,0,30.1,0,0,0,46,0,0,0,0.0,1377,squad,27,26,1508,0,0.0,0,0.0,0,0,679.0,2,0,0.8846
389846,97084ed5bd27ad,080ea8a3f861b1,1e255ecb25bd39,0,0,40.85,0,0,0,81,0,0,0,0.0,1380,squad,29,29,1516,0,0.0,0,0.0,0,0,41.89,1,0,0.0714
2560472,fb4a6513ad53f9,139b5a0392dc16,c3a9d84769e9ce,0,0,0.0,0,0,0,75,1244,0,0,0.0,1293,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,89.32,2,1441,0.1481
524404,81bee7ad45937e,59ab34f5b6431f,22cc05ea103ac5,0,0,80.3,0,0,0,51,0,0,0,0.0,1260,duo-fpp,46,42,1686,0,0.0,0,0.0,0,0,1087.0,4,0,0.5556
1809639,4f99b1d070e2a8,ebbf2e96eae222,d1047cfc63af00,0,0,0.0,0,0,0,55,0,0,0,0.0,1288,squad-fpp,29,28,1417,0,0.0,0,0.0,0,0,1127.0,3,0,0.6786
60987,d7cf4a6da3c7e6,b2156de5b084ce,9fb1504bd464fd,0,0,10.21,0,0,0,59,1166,0,0,0.0,1960,squad,31,31,-1,0,3055.0,0,0.0,0,0,1484.0,4,1485,0.3
1384938,c032d55e4eaf4f,5c549b5bbd803a,dbef0904dd7c2c,0,2,299.8,2,0,8,12,0,2,2,126.0,1317,squad-fpp,29,29,1415,0,1080.0,0,0.0,0,0,2733.0,7,0,0.9643
2002919,48476585fa2ac4,26b8878c6f8ae2,f9bc1500419ed7,2,6,410.4,2,0,7,12,0,2,2,16.44,1888,duo-fpp,49,49,1499,1,0.0,0,0.0,0,0,4060.0,4,0,0.875
2835128,9ef04a910f527a,9921284c2e71b0,a6c933b6a914fe,0,0,0.0,0,0,0,96,0,0,0,0.0,1742,squad-fpp,27,25,1500,0,0.0,0,0.0,0,0,76.46,1,0,0.0
2038819,fc2978f17bb2fc,e645b70577bb6b,a366068fcc0fe9,0,0,100.0,0,0,0,40,0,1,1,27.74,1388,solo-fpp,97,94,1492,0,0.0,0,0.0,0,0,42.18,2,0,0.1562
446563,71d8ab21fb7b21,a8cfee7c0e17e3,45adbe7f81ef36,1,0,192.9,1,0,0,41,0,1,1,7.468,1371,duo-fpp,50,49,1469,0,0.0,0,0.0,0,0,115.6,1,0,0.102
2858478,94a888dd47fce0,1cb361f3d6faf5,09133a35e8ecc1,0,0,100.0,1,1,0,37,1769,1,1,10.11,1873,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,43.72,1,1591,0.0
4288261,be53f70ffa6357,e7c3b6153edfdf,5965ce81b1cf03,0,0,87.8,0,0,0,78,0,0,0,0.0,1351,squad-fpp,29,29,1496,0,0.0,0,0.0,0,0,59.08,2,0,0.2143
171466,349d1bc4ec4399,a62e791be11e80,88fd1ad7c22d85,0,9,199.2,0,1,2,11,0,2,1,217.7,1758,squad,29,28,1500,1,0.0,0,0.0,0,0,1954.0,9,0,0.8571
429606,83b47144e53bbe,a193e3d8477280,08aeba4a2ab249,0,3,221.0,1,1,0,10,1483,2,1,112.9,1898,duo,48,43,0,0,3768.0,0,0.0,0,0,2346.0,7,1603,1.0
3115103,a329cb1ad401f6,493d1fcf65ad90,311ba1640527e0,0,4,330.2,4,1,1,7,0,3,1,25.67,1453,squad-fpp,29,29,1461,0,0.0,0,0.0,0,0,2297.0,4,0,1.0
4434883,1b8dd2dabff86e,13ec9ae7934074,9dea14a9a08918,0,2,302.5,1,0,14,31,0,1,1,12.68,1395,duo-fpp,47,47,1500,0,0.0,0,0.0,0,0,484.3,3,0,0.6304
3509744,9275c543b95ca6,aa6a363aa7f972,b4226b01db1b77,0,3,164.7,1,1,2,16,0,2,1,36.99,1880,duo-fpp,45,42,1476,0,0.0,0,0.0,0,0,891.5,2,0,0.5227
2557158,c47fe53007a65c,645bd9728fd200,bc2202f9800897,0,9,772.0,4,2,8,2,0,8,2,348.2,1801,duo-fpp,42,41,1494,0,4199.0,0,0.0,0,0,3755.0,12,0,0.9512
1863688,aea60795940196,d0c12924e090b4,5267561944955b,0,0,0.0,0,0,0,75,0,0,0,0.0,2197,duo-fpp,49,48,1473,0,0.0,0,0.0,0,0,700.7,4,0,0.3333
3525815,8886461cab189b,d993e9e109766c,3e7d44616091a3,0,0,0.0,0,0,0,89,1176,0,0,0.0,1257,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,0.0,0,1512,0.0417
3283354,07d653bde8ff3c,1128ae1d91052e,b4f74b58d4d4c8,0,0,287.5,2,0,0,21,1053,2,2,18.44,1846,duo-fpp,47,46,-1,0,0.0,0,0.0,0,0,246.8,5,1507,0.1957
2324257,e0efe5e65d3c46,8d7066fbda1acc,8b9aea18a1385d,0,0,25.17,0,0,0,71,0,0,0,0.0,1271,squad-fpp,28,25,1483,0,0.0,0,0.0,0,0,373.7,3,0,0.1852
3161097,32038e5d565476,1e2d23dbd1c899,8b4eebc62aef8c,0,2,0.0,0,0,0,41,0,0,0,0.0,1793,squad-fpp,28,28,1478,3,1432.0,0,0.0,0,0,3109.0,6,0,0.9259
1126483,89f139bbb77970,91de5301417f1f,7102840def19f3,0,1,62.64,0,0,5,48,0,0,0,0.0,1783,squad-fpp,31,29,1492,0,0.0,0,0.0,1,0,1275.0,4,0,0.7667
2765580,69f7f5ac53553a,f000196d306a39,458ceda8ba6374,0,0,0.0,0,0,0,93,0,0,0,0.0,1276,squad-fpp,27,25,1412,0,0.0,0,0.0,0,0,36.07,0,0,0.0
2868884,0d2601e0fdfa40,af0bb20de8ab98,da5166be43c070,0,2,127.3,0,0,7,51,0,0,0,0.0,1975,squad-fpp,29,28,1428,0,0.0,0,0.0,0,0,3757.0,6,0,0.6786
2780211,754c5a06068cc8,df15125b86405b,270db93074edd4,0,0,149.5,2,0,0,18,1448,2,1,8.392,1363,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,363.3,3,1462,0.1923
1463932,89bc75a5114ed8,191da0b45f1367,b8ce7f92f4f061,0,0,77.74,2,1,0,17,0,2,1,71.64,1340,squad-fpp,28,26,1474,1,0.0,0,0.0,0,0,319.8,3,0,0.2593
954531,aa0f2c6fc39116,4547d446cb088a,2db3a6393551db,0,0,0.0,0,0,0,88,1169,0,0,0.0,1364,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,88.93,0,1491,0.0
1327233,a550190a84c35a,4a4bcf2fba8669,b69f455d1d5c46,2,4,597.2,3,4,6,2,1567,6,2,78.5,1250,duo,48,39,-1,1,0.0,0,0.0,0,0,3593.0,8,1556,0.9787
2663021,e0fa5f2cee4fa6,0b05c04c25a0fb,d0619be9cbb1cc,1,3,641.5,5,5,3,3,1815,6,2,34.82,1893,squad-fpp,29,29,-1,1,2220.0,0,0.0,0,0,2567.0,6,1649,0.6786
3316084,171e8311c813f4,5ded987482b236,8302916e9bcb7b,0,0,100.0,1,0,0,71,0,0,0,0.0,1397,squad-fpp,28,26,1508,0,0.0,0,0.0,0,0,143.7,2,0,0.2593
904364,a9db3ddb06881c,973feff0b5ea37,ac4b99766518b4,0,4,0.0,0,0,2,45,0,0,0,0.0,1959,squad,28,25,1526,1,5042.0,0,0.0,0,0,2054.0,8,0,0.8148
637238,127a51a8206ebf,35fa8057bb7315,8225b04fa55699,0,3,256.7,3,1,1,8,0,3,1,88.96,1371,squad-fpp,27,27,1586,1,0.0,0,0.0,0,0,774.3,2,0,0.3846
2876418,f0fc3ae4942ea7,632db02cb579ae,68f5aa85e33c34,0,0,0.0,0,0,5,62,1390,0,0,0.0,1771,squad-fpp,28,28,-1,0,2855.0,0,0.0,0,0,1055.0,5,1517,0.5185
3623990,d21b4ed2f52b3d,ce7801bd482051,5efeb0f31d5f22,0,0,200.0,1,0,0,23,1377,2,2,9.623,1377,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,60.34,2,1473,0.0714
1482465,bd77e09dab7c77,fdb2c0ad13beba,4b53bf6f80b292,0,4,490.3,4,2,4,1,0,6,3,20.97,1298,squad-fpp,27,24,1500,0,0.0,0,51.9,0,0,2346.0,6,0,0.9231
2741967,2e86d593a10654,0516bd304dfc74,a530fd807f535a,0,0,0.0,0,0,0,74,1070,0,0,0.0,1318,squad-fpp,28,25,-1,0,0.0,0,0.0,0,0,308.0,4,1514,0.2593
2546561,3f7287dd7966a7,f7f93dccc977d8,8769ab0af7a695,0,4,63.49,0,0,0,40,1121,0,0,0.0,1821,solo-fpp,91,87,-1,0,2213.0,0,0.0,0,0,1429.0,7,1498,0.8667
1362049,7b834084023d0a,a5bd4bcc0b9d43,a1b7d0d31d003f,0,3,185.4,1,1,3,8,1122,2,2,12.04,1950,duo-fpp,46,43,-1,0,0.0,0,0.0,0,0,4480.0,8,1540,0.8444
1011257,647842429820e1,6dbaf791a689f8,58624ee69c21e8,1,0,75.46,0,0,2,72,1043,0,0,0.0,1889,duo,48,44,-1,0,0.0,0,0.0,0,0,281.4,2,1505,0.2766
607315,4164341c207735,d366e9ee466fc9,cce05352cedd2b,0,5,606.3,0,1,4,1,0,8,1,153.4,1372,solo,98,96,1515,0,0.0,0,0.0,0,0,1129.0,5,0,1.0
1442849,53d10085d7b741,6f5f90807a6a05,a5289c6705bc76,0,1,0.0,0,0,0,40,0,0,0,0.0,1883,duo-fpp,49,46,1479,0,4252.0,0,0.0,0,0,4005.0,7,0,0.8542
1767711,57b82998526ea5,9e24424a44d9c1,09716293252d75,1,0,197.2,0,0,0,45,994,1,1,4.727,1905,duo-fpp,46,46,-1,0,0.0,0,0.0,0,0,68.21,1,1493,0.0889
2841514,a2c595f4a21a52,c8ee0eaffbde4f,5158e5a04b4edc,0,0,0.0,0,0,0,81,0,0,0,0.0,1766,squad-fpp,31,31,1408,0,0.0,0,0.0,0,0,471.7,4,0,0.1667
4109607,2f4160063ac2c2,5b6cdb882c2c8a,cbaead9e18030e,0,0,0.0,1,0,0,72,0,0,0,0.0,1979,squad,29,29,1471,0,0.0,0,0.0,1,0,830.4,6,0,0.2857
1169699,58c93d09d38358,1525fbe25318d7,8df344dc1f4a25,0,0,0.0,0,0,0,92,0,0,0,0.0,1739,solo-fpp,95,94,1496,0,0.0,0,0.0,0,0,22.49,1,0,0.0319
1157568,ce23ed48e6b4bf,4f20df8a7fdb73,ba287ea30bf3a6,0,0,49.14,0,0,0,69,1306,0,0,0.0,1347,squad-fpp,30,29,-1,0,166.0,0,0.0,0,0,742.7,2,1456,0.4828
2896309,d5a401e37b4abe,4a17b34a20e7e1,d16a1a065bd08c,0,0,0.0,0,0,0,81,0,0,0,0.0,1463,duo-fpp,49,48,1446,0,0.0,0,0.0,0,0,194.1,2,0,0.1667
507304,13ce153db9325d,312a9b9e97bd1e,5d74832d10c219,0,0,97.02,0,1,1,30,0,1,1,197.1,1307,squad-fpp,28,28,1439,1,0.0,0,0.0,0,0,2528.0,5,0,0.7778
1132701,c542489818b630,6050298723d985,f72e2d55770a59,0,1,202.0,1,2,1,8,0,3,2,72.89,1404,duo,48,47,1483,0,0.0,0,0.0,0,0,2021.0,3,0,0.7234
534367,46e0c8f78ec622,e025e1cdca8587,4536440e63c41e,0,0,0.0,0,0,0,55,0,0,0,0.0,1342,squad-fpp,27,26,1385,0,0.0,0,0.0,0,0,458.2,4,0,0.5385
1329468,8b2e4b5d8c4184,5a7300db6adb7e,3f6301445726cf,0,0,168.8,0,1,0,40,0,1,1,142.6,1831,solo-fpp,95,94,1500,0,0.0,0,0.0,0,0,169.7,3,0,0.266
1327686,3de61fcff49b22,00ff9a1f9f2b01,97977f245285af,0,0,100.6,1,0,0,64,1128,0,0,0.0,1302,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,822.5,4,1530,0.5
3978914,373a65baefc885,46f069c11efed1,6d94e7f7636767,0,0,0.0,0,0,0,61,0,0,0,0.0,1813,squad-fpp,30,30,1499,0,0.0,0,0.0,0,0,2550.0,5,0,0.5172
2816769,83fb6b8976ef8b,cb40a1be8dee90,26ddf680293feb,0,0,113.8,1,0,0,39,0,1,1,34.06,1978,duo-fpp,47,44,1477,0,0.0,0,0.0,0,0,124.8,2,0,0.1304
3042294,812fcc1e2b264c,2f4acdf063ef03,81d9f378304621,0,2,201.9,2,1,8,7,1332,3,1,24.99,1892,squad-fpp,30,30,-1,0,6355.0,0,0.0,0,0,2390.0,6,1553,1.0
2963254,e88aa4553f94c8,954c89e7a2a92c,240b0938825f0b,0,0,516.3,4,1,0,6,0,4,2,55.49,1316,squad-fpp,26,24,1489,0,0.0,0,0.0,0,0,471.8,3,0,0.4
3587012,ca3380eae07804,eab57fc91f3ddf,7f4bb5acefcca0,0,1,47.35,1,0,3,61,1086,0,0,0.0,1955,squad,27,27,-1,0,2248.0,0,0.0,1,0,1064.0,5,1478,0.2692
3696279,6e5bde31a8e82f,c5f21ef7a2b2c6,3d06b6de1ad319,2,0,30.03,0,0,1,68,1235,0,0,0.0,1781,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,731.2,3,1439,0.3846
2780487,32a006c9718c5d,b3c5fad5178e85,d7377f91b2a6d1,0,0,0.0,0,0,0,95,1812,0,0,0.0,1344,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,113.8,1,1642,0.0357
4242469,3a5cbf36d0d666,8e348c83894ade,13e9df0d298301,0,0,109.3,1,0,0,37,0,1,1,5.94,1422,duo-fpp,48,43,1548,1,0.0,0,0.0,0,0,251.8,2,0,0.4894
2612014,d82a2aaf0eb3bf,8436b81195fad3,fb2f6d4d7d4e58,0,0,0.0,0,0,0,81,1007,0,0,0.0,1891,duo-fpp,45,44,-1,0,0.0,0,0.0,0,0,285.3,2,1488,0.0909
3335729,34ae608ee6d881,66ad91c4eb73a5,141292a39f9e83,0,0,162.0,0,0,0,24,0,1,1,4.685,1848,squad,27,23,1186,0,6295.0,0,0.0,0,0,2595.0,5,0,0.8846
810616,78435ee205aeab,5b47198812a450,d8a192bc8cf9ce,0,0,165.1,0,0,1,4,0,0,0,0.0,1808,solo,15,2,1500,0,0.0,0,0.0,0,0,0.0,2,0,0.0
2494562,65514fefd7f28e,ea0a04b1cf8c1c,b7e4c762da6cc6,0,0,100.0,0,1,0,41,0,1,1,29.27,1398,duo-fpp,49,47,1608,0,0.0,0,0.0,0,0,223.8,2,0,0.3125
1786123,61ee047fe7b3f3,1fc986b3744eca,390ca436aa5bfd,0,2,0.0,0,0,0,46,0,0,0,0.0,1887,duo,49,47,1623,0,858.4,0,0.0,0,0,1976.0,5,0,0.7917
1819702,0a77b7f38dccde,5fd142fce88c7e,aaa06e496438f1,0,3,56.68,0,0,1,45,0,0,0,0.0,1926,solo-fpp,96,93,1572,0,2401.0,0,0.0,0,0,2408.0,7,0,0.8105
4440930,f0055351be750a,3b71cd9339e1cb,914cb232dbc13f,0,0,0.0,0,0,0,85,1081,0,0,0.0,1946,duo-fpp,49,48,-1,0,320.2,0,0.0,0,0,12.7,1,1502,0.125
4237436,a1039b06325c7e,3f3bb4e517a1c1,a70e4f10da5f34,0,1,0.0,0,0,0,49,1000,0,0,0.0,1312,squad,27,26,-1,0,0.0,0,0.0,0,0,686.6,5,1500,0.6923
2037373,916752376c201b,79f42982ab5987,5cad818baf4975,0,1,75.0,1,0,1,32,0,1,1,115.2,1781,squad-fpp,30,30,1279,0,127.2,0,0.0,0,0,520.9,4,0,0.2069
2081955,0c5b17eaefdfd0,e86ddff45d5fed,bb2cff821192e9,2,5,382.0,2,0,10,9,0,3,3,53.99,1938,squad-fpp,28,28,1442,0,4287.0,0,0.0,1,0,2374.0,7,0,0.8519
4069596,2ca52905d5e11e,b3ec9dbc631c29,937d97ecfc4817,0,0,0.0,0,0,0,65,0,0,0,0.0,1497,solo,92,89,1497,0,0.0,0,0.0,0,0,117.3,3,0,0.3846
2034179,1f7256bdc047c2,3f3ee59bd77a44,ad814d0f452c88,0,0,23.8,0,0,1,48,0,0,0,0.0,1373,duo,48,46,1696,0,0.0,0,0.0,0,0,2716.0,8,0,0.5957
714126,87707f8995007f,46e33a26841a5b,607ed2a32c1421,0,1,43.2,0,0,0,65,0,0,0,0.0,1816,solo,98,96,1484,0,0.0,0,0.0,0,0,456.2,3,0,0.4948
3739115,166c8c31244681,ae87432b3d9208,a78a802c52c16d,0,2,159.0,1,1,2,29,0,1,1,4.566,1909,duo-fpp,46,44,1492,0,0.0,0,0.0,0,0,1451.0,3,0,0.4667
2595609,01a49c7813e9e4,f5450f641129fb,ab49f4480354b7,0,0,0.0,0,0,0,96,986,0,0,0.0,1436,solo-fpp,97,96,-1,0,0.0,0,0.0,0,0,0.0,0,1470,0.0
1706469,0fa3bfe23a7630,04eaf0041eecec,c3379f0c09aafc,1,6,354.5,1,1,3,15,1397,2,2,90.8,1408,squad-fpp,29,27,-1,0,992.8,0,0.0,0,0,2956.0,7,1442,0.9286
2066278,491c5ac5682773,9bd026ea3fe2a6,2644754481ea15,0,0,75.0,0,0,0,46,0,0,0,0.0,1297,squad-fpp,30,28,1474,0,0.0,0,182.4,0,0,2798.0,4,0,0.931
1422673,50d56e75d0e839,3f7943fc334157,79dc34d4afe9e9,0,0,0.0,0,0,1,89,0,0,0,0.0,1360,squad-fpp,29,29,1448,0,0.0,0,0.0,0,0,150.7,1,0,0.0714
26221,e611930e360436,b7db03360ac436,c5526f3608370d,0,0,79.38,0,0,0,94,0,0,0,0.0,1380,duo-fpp,50,49,1505,0,0.0,0,0.0,0,0,22.2,1,0,0.0612
535814,f1d37ab1745787,3a7b03932bcd40,bae04fe5b1c4c3,0,4,158.3,0,0,5,40,1000,0,0,0.0,1959,solo-fpp,90,88,-1,0,0.0,0,0.0,0,0,3096.0,3,1500,0.7303
2474374,8c11946ff789a8,b2e448be8ba50c,7bf774933849b6,0,2,557.4,4,2,10,3,1634,6,3,28.86,1814,squad-fpp,31,31,-1,3,0.0,0,0.0,0,0,627.8,6,1587,0.4667
2833200,f65c8f65df16fd,29602d2a317df1,91370f475f06c9,0,0,59.98,0,0,0,51,0,0,0,0.0,1380,squad-fpp,29,28,1500,0,0.0,0,0.0,0,0,2022.0,2,0,0.7143
739273,b430f2d1c7e222,77d68c28cde711,b547ed02a1b4ab,0,0,76.78,1,0,0,70,0,0,0,0.0,1555,duo,45,44,1510,0,0.0,0,0.0,0,0,198.6,3,0,0.2273
4240587,5c5ca61cd097c0,9885ecc886d681,21ffb40bcaf78d,0,0,100.0,1,1,0,22,0,1,1,10.5,1873,duo-fpp,48,47,1448,0,0.0,0,0.0,0,0,2516.0,4,0,0.7872
1225539,9c2b87b1b6a22c,1e7c572bb1ab7b,c9de5331a9cc25,0,3,428.5,3,1,3,10,0,3,2,60.63,1372,squad-fpp,27,27,1417,0,0.0,0,0.0,0,0,3171.0,7,0,0.8846
4252700,5e83d321e1cab3,4bd9709301e7e6,229b0370ac18e7,0,4,421.0,0,1,0,4,0,4,1,117.2,1780,solo-fpp,97,90,1826,0,3197.0,1,0.0,0,0,1537.0,6,0,0.9375
289974,1cd665fe898cd5,d0015db932609f,8077ea36f0a652,0,0,97.23,1,0,0,40,0,1,1,5.743,1492,squad,27,25,1451,0,0.0,0,0.0,0,0,214.7,2,0,0.0385
37028,1fa3ce8577205b,1d87c3cefe2a85,3a4d515914a836,0,0,0.0,0,0,0,85,1122,0,0,0.0,1355,duo-fpp,50,48,-1,0,0.0,0,0.0,0,0,22.48,1,1510,0.1837
540368,35b0c4de0b3d93,834902e6874feb,97a531656dc7b4,0,0,0.0,0,0,0,68,1000,0,0,0.0,2034,solo-fpp,95,90,-1,0,0.0,0,0.0,0,0,739.4,8,1500,0.2979
3292348,25f68e5ae066d6,7af514a6e4f95b,43c4e020917292,0,1,423.5,4,0,0,4,0,5,3,9.552,1804,squad,27,24,1461,0,0.0,0,0.0,0,0,4272.0,4,0,0.6154
680772,e6da7f36974323,7ca13aa9813db6,8ba96efbb809c1,0,6,358.4,4,1,1,1,0,5,2,266.7,1414,duo-fpp,44,43,1484,1,692.6,0,0.0,0,0,3118.0,5,0,0.9767
4098390,052e6796487d20,28c74566530731,efa8178723519c,0,4,300.0,0,0,0,8,0,3,1,57.28,1520,solo,96,95,1534,0,1087.0,0,0.0,0,0,2367.0,4,0,0.8105
1433175,d386318730f6d8,5888de041aee0a,fd74ee486d6467,1,0,252.2,1,0,0,46,0,1,1,56.86,1353,duo-fpp,48,46,1614,0,0.0,0,0.0,0,0,344.9,3,0,0.3404
1587787,02a565710111c5,2815e97eb31599,9455bb8644e4c4,1,2,382.6,1,0,10,14,0,3,2,17.76,1823,duo-fpp,50,49,1513,0,0.0,0,0.0,0,0,973.3,4,0,0.4898
2001099,9c97d9f04b180d,7d6116ff051df2,633833c1061cef,2,1,136.5,0,0,3,40,0,0,0,0.0,1404,squad,30,29,1476,0,0.0174,0,0.0,0,0,3939.0,7,0,0.8966
3339617,d6bdd173da7f40,95f5087ea5dc3a,9464d3448ae9e1,0,4,528.3,6,3,2,4,1320,6,1,441.0,1868,squad,28,28,-1,1,3430.0,0,0.0,0,0,2744.0,7,1520,0.9259
297268,cada1864c30f8b,99b94f296ba081,9f1bf38e5302c4,0,0,0.0,0,0,16,51,0,0,0,0.0,1919,squad-fpp,28,28,1403,0,3333.0,0,0.0,0,0,1282.0,6,0,0.7778
2807762,d539a83c3d7629,7ff3f0de7fbfd0,ee5f91e48ef31c,0,1,253.0,1,0,0,21,0,2,2,22.49,1431,duo-fpp,49,47,1503,1,0.0,0,0.0,0,0,547.8,3,0,0.5417
1739409,1929ec944b3796,7b052d5107a0b0,bef4be91c139bb,0,1,112.3,0,0,4,41,0,0,0,0.0,1392,duo,47,45,1498,1,0.0,0,0.0,0,0,647.9,2,0,0.8913
1848053,1de1da62c45301,51dcce03e43fdf,2909f18e689b72,0,0,61.7,0,0,0,88,0,0,0,0.0,1786,squad-fpp,30,30,1455,0,0.0,0,0.0,0,0,63.8,1,0,0.069
3272958,01dd4913e59c06,73b6011e381bcb,fbf04f2a4f42f0,1,4,200.2,1,0,3,25,0,1,1,111.0,1872,squad-fpp,28,27,1429,0,0.0,0,0.0,0,0,2712.0,7,0,0.7778
2901928,946ec6b101827e,b1d5c5b2e8f592,8bec05af33a33a,0,2,101.4,1,0,0,19,0,2,2,26.1,1262,squad-fpp,28,28,1508,1,0.0,0,0.0,0,0,285.9,2,0,0.3704
115003,3a8f541d27cc61,f76bc455306e51,9ec1e6c1fd8ae5,0,0,128.7,1,0,0,76,0,0,0,0.0,1377,squad-fpp,30,29,1591,0,0.0,0,0.0,0,0,50.55,1,0,0.1724
1099736,2c7cb989ab34f0,ee49a322302740,b637717563d19a,0,0,0.0,0,0,0,92,0,0,0,0.0,1279,squad-fpp,30,30,1477,0,0.0,0,0.0,0,0,0.0,0,0,0.0
1562111,b66049d15d5863,42988d089c8464,9db6f0fbabe8c8,1,1,125.3,1,0,0,45,1335,0,0,0.0,1282,squad-fpp,29,29,-1,0,467.0,0,0.0,0,0,2832.0,3,1505,0.8214
4284731,f4d421d7aa9a0c,6c2acab3f280e5,1632dc15e6a5fd,0,0,182.2,2,0,0,27,1041,2,2,19.91,1361,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,120.1,1,1498,0.1458
2711435,4449aca8830b43,160e9029df74d7,372eda3fd5090f,1,1,417.2,1,1,1,36,1483,1,1,16.93,1370,squad,27,26,-1,1,0.0,0,0.0,0,0,646.0,4,1461,0.3077
