User_ID,K_Shell,Out_Degree,Reposts,Replies,Mentions,Favorites,Interest_Topic,Bio_Content,Profile_Likes,User_Games,Verified_Status,Posts_on_Topic,Bonus,Unique_Pageviews,Scroll_Depth_Percent,Timestamp,Impressions,Engagement_Per_Impression
User_655,2.7266381849187176,24,87,0,6,135,0.8614456860213242,1,207,18,0,43,0.8465611699612853,447,56.13318327405667,2023-01-28 06:00:00,806,0.7058446595022377
User_656,1.510321211182255,43,39,19,20,23,0.8660356750457565,0,431,18,1,67,0.06386637334102385,378,39.75407289730016,2023-01-28 07:00:00,110,0.9974840570656113
User_657,2.135103623194898,34,37,27,0,14,0.009910695491153643,1,23,7,1,24,0.031620038237463954,13,87.44603379287005,2023-01-28 08:00:00,917,0.8021727365212284
User_658,2.4523291855945404,25,59,15,16,170,0.7780463064831992,0,98,15,1,47,0.25850056769959395,97,52.63841383648482,2023-01-28 09:00:00,606,0.36150716041970976
User_659,3.583668965326405,29,58,46,29,158,0.46073360024167387,0,405,18,0,31,0.9006660841086284,160,81.96207796918027,2023-01-28 10:00:00,518,0.35003754523484254
User_660,3.2831132186756475,39,9,16,16,44,0.9888405413036631,0,355,18,1,83,0.8236592509839739,185,62.255778443411835,2023-01-28 11:00:00,221,0.700496749534113
User_661,2.424386903591385,31,98,39,10,193,0.48323207587543515,1,138,9,0,94,0.6827272977953116,220,79.57811274554008,2023-01-28 12:00:00,334,0.9062688313076773
User_662,4.946060995171919,47,63,27,24,7,0.9868959453882975,0,313,2,1,3,0.7007586674397159,435,39.94056878772915,2023-01-28 13:00:00,430,0.6201547667630586
User_663,3.4230992774275486,43,62,11,26,70,0.7545693612057366,0,173,8,0,37,0.7266704692582125,268,84.827495973728,2023-01-28 14:00:00,642,0.5746620584530525
User_664,1.948907166943978,23,48,26,28,107,0.24860488461330632,0,28,2,1,62,0.9426027004847469,100,34.71150839959194,2023-01-28 15:00:00,447,0.24434572045930422
User_665,1.407129890481615,44,63,41,2,114,0.5383949792869577,0,418,11,1,46,0.8321911523075576,268,59.148892720296175,2023-01-28 16:00:00,511,0.7439112598238349
User_666,1.611436556737328,38,31,46,14,102,0.9921356394785827,1,495,7,0,0,0.6233903870270475,421,29.26064018564868,2023-01-28 17:00:00,323,0.7320687576741016
User_667,1.9838309135380325,20,6,29,28,124,0.8575306077519237,1,142,6,1,2,0.6657154352571405,200,52.7973869463574,2023-01-28 18:00:00,252,0.9702562531004628
User_668,1.6427254930382227,23,20,40,20,56,0.0973668937912211,1,315,10,1,85,0.21374026206112196,90,38.63576885578328,2023-01-28 19:00:00,311,0.37017296587509796
User_669,1.746268096205223,45,19,33,10,29,0.7063719968099961,1,350,5,0,61,0.6573188251562725,424,34.00330875734928,2023-01-28 20:00:00,191,0.7808009287307786
User_670,2.1403806747753884,16,25,36,25,145,0.34557958587081306,0,41,11,0,63,0.4246790124184585,147,97.02865162252337,2023-01-28 21:00:00,430,0.49065873507786617
User_671,1.6934943811790193,42,67,5,27,113,0.006982261880348117,1,488,1,0,16,0.15296187060574373,442,24.406669493805758,2023-01-28 22:00:00,566,0.6026255124545215
User_672,4.587061698505701,8,85,6,15,196,0.4034809690269996,0,298,2,0,77,0.8064028192465743,479,80.85932537116557,2023-01-28 23:00:00,959,0.8348084700405023
User_673,1.3209349826465688,21,14,31,24,116,0.2347544217249713,1,207,1,0,61,0.5102470998031456,359,98.57484635348935,2023-01-29 00:00:00,740,0.299795540517078
User_674,3.0980455582810187,1,84,31,21,166,0.8188692705204715,1,329,19,1,34,0.9774250416894216,135,11.791133536607004,2023-01-29 01:00:00,808,0.40858186557467346
User_675,2.641587307958646,8,78,24,27,59,0.3373306088457655,1,432,2,0,12,0.28167935447452497,378,72.91246726378856,2023-01-29 02:00:00,653,0.7959778031778373
User_676,4.929514467634426,29,85,32,8,97,0.8275236939538171,0,191,4,1,34,0.4806701123050767,414,32.76206250006584,2023-01-29 03:00:00,977,0.6134121237590748
User_677,1.4481556086722094,32,91,6,23,170,0.0005979388347953085,1,159,12,1,42,0.44799545466886814,365,13.6439041895474,2023-01-29 04:00:00,327,0.1831806252145632
User_678,2.5914223961829665,38,13,11,23,125,0.30781915002611915,1,63,18,0,1,0.12077952243257872,318,46.260062106096775,2023-01-29 05:00:00,293,0.4871672801006617
User_679,4.877881733101475,5,26,15,0,172,0.24116521430776194,1,242,1,1,55,0.4261152788307795,352,94.16960291537875,2023-01-29 06:00:00,629,0.6279699816757147
User_680,4.462028503575921,47,39,15,28,150,0.23356736106861098,0,257,1,1,76,0.2875534564209249,239,11.058858493029792,2023-01-29 07:00:00,944,0.9185655848005474
User_681,4.268288283797119,22,57,42,24,196,0.0681866197654627,1,151,14,0,50,0.1603204713669344,469,62.90971227368035,2023-01-29 08:00:00,342,0.2696392449447748
User_682,2.0316113081797593,47,27,35,21,93,0.18712427041050173,1,214,4,1,53,0.2821555840361393,354,55.12568307357919,2023-01-29 09:00:00,488,0.8253576715397346
User_683,1.6835503495602633,34,25,12,15,133,0.5555495698856199,0,321,5,0,15,0.233251691266392,319,88.60457479339428,2023-01-29 10:00:00,375,0.2175620347689322
User_684,3.674572879697724,1,62,6,8,183,0.2913610728377445,0,165,11,0,17,0.734073531005878,450,17.560154306856308,2023-01-29 11:00:00,549,0.3180120940682265
User_685,4.717503956510344,26,65,35,18,121,0.41739478232914795,1,30,13,0,6,0.030775178259160096,29,71.33734268979853,2023-01-29 12:00:00,738,0.31900949514111077
User_686,3.227051572055719,43,24,46,11,107,0.3768668803471885,1,370,16,1,44,0.6174627479132213,378,71.20987285899496,2023-01-29 13:00:00,686,0.8897312763179493
User_687,3.2864507578795994,10,2,8,18,3,0.8759049249998946,1,231,13,1,35,0.7606613420236065,58,70.21720151760549,2023-01-29 14:00:00,673,0.2791159228134884
User_688,2.1199163746411367,30,71,31,21,92,0.9052989990105155,0,281,2,1,40,0.4807234564689732,499,94.81010454415333,2023-01-29 15:00:00,577,0.8082646542868682
User_689,4.077971732767748,18,43,10,8,150,0.49295697165586005,0,28,16,1,93,0.9315649800079184,144,84.07787761061924,2023-01-29 16:00:00,579,0.5156258806176579
User_690,1.7481749942300935,17,96,7,6,5,0.3301559503156044,0,194,6,0,41,0.7078806952365353,38,13.777545361915541,2023-01-29 17:00:00,387,0.9991816910175797
User_691,2.2947169456169747,26,41,32,13,31,0.10680070400236363,1,333,14,1,6,0.7479236513114172,57,52.39745656340619,2023-01-29 18:00:00,797,0.8551823487868949
User_692,2.701745754465667,8,98,22,28,105,0.953402879382095,0,255,1,0,14,0.19693348744087025,486,45.81577505812001,2023-01-29 19:00:00,789,0.7657328210030362
User_693,3.03044151473782,47,5,24,18,145,0.06022694490029745,1,280,17,1,59,0.7772955758390735,278,37.91324989817218,2023-01-29 20:00:00,777,0.883653675986976
User_694,1.969638929660321,40,38,7,18,14,0.29765027756828044,0,303,11,1,39,0.8320947360831149,12,50.62030526386876,2023-01-29 21:00:00,794,0.6706273533445302
User_695,1.4593472989568141,49,51,44,1,167,0.29806620117000415,0,320,19,1,82,0.36126638840598957,267,44.577476643337974,2023-01-29 22:00:00,639,0.8592870308756478
User_696,3.4424801697665304,12,22,21,8,121,0.3204012861402149,0,436,3,1,36,0.21336306803297123,25,48.91005098907988,2023-01-29 23:00:00,429,0.33501416262531025
User_697,2.154522212961023,27,88,3,12,95,0.16428684327240928,1,322,11,1,65,0.3850506792036167,103,98.13356790477782,2023-01-30 00:00:00,569,0.18793288999096747
User_698,3.324952885690449,8,49,39,14,5,0.7831614309236972,1,345,5,0,54,0.7396079690001371,367,17.976967727462267,2023-01-30 01:00:00,858,0.6543388063780019
User_699,1.6174508610968092,25,42,2,2,111,0.12249786196598922,1,401,17,1,76,0.41763900586870273,143,93.00077828548568,2023-01-30 02:00:00,948,0.4912213533972274
User_700,2.92456040741927,46,18,28,10,119,0.6349066591531628,1,392,7,1,94,0.7366518752247879,310,53.221304212392404,2023-01-30 03:00:00,633,0.4837967157631887
User_701,3.1303577302063434,4,68,40,20,122,0.12384602670581746,0,293,10,1,79,0.11356454097753765,336,66.13680209495871,2023-01-30 04:00:00,566,0.5740730671870415
User_702,1.2072941472897076,33,50,28,13,190,0.07053563759295656,1,86,11,1,55,0.8060117104884844,142,84.71646699559244,2023-01-30 05:00:00,519,0.42524435040898834
User_703,2.3464171127756823,1,10,33,29,66,0.9094295036858765,0,148,3,0,43,0.2532074816423574,321,42.441672623433,2023-01-30 06:00:00,707,0.6634535782985462
User_704,1.537658707755897,19,11,33,24,105,0.19012876631870568,1,248,10,1,56,0.2489289877145937,464,48.73797172791702,2023-01-30 07:00:00,221,0.12751153061286694
User_705,1.253499881891071,31,73,27,7,138,0.8212501545597043,1,320,10,0,5,0.5903809652038607,491,46.856663225084255,2023-01-30 08:00:00,861,0.9729022076935869
User_706,4.959840929559781,16,7,12,17,42,0.5446308711071358,0,404,14,1,91,0.07011804574698965,392,43.725792028218386,2023-01-30 09:00:00,990,0.9322380928410134
User_707,2.289415379898892,14,23,14,18,144,0.0778565196087696,0,282,12,0,31,0.026297726684668565,41,93.29763894822054,2023-01-30 10:00:00,407,0.9417431463237402
User_708,4.239497783418539,48,91,22,15,95,0.9554481914380675,1,361,15,0,73,0.26102866529344926,314,84.60369020737109,2023-01-30 11:00:00,433,0.42850314602534656
User_709,2.0185626190550554,5,40,43,1,131,0.24696116699189252,1,378,10,0,17,0.5380675507348227,278,19.809999087667848,2023-01-30 12:00:00,519,0.5787018618931898
User_710,3.726010888895717,41,35,25,7,190,0.8596453453526065,0,197,10,0,67,0.9076163862252272,423,19.731101722938643,2023-01-30 13:00:00,425,0.9587175427518178
User_711,4.040911439558746,26,84,3,21,195,0.16881000578456418,0,43,19,0,72,0.8464351763073069,34,48.50825633676921,2023-01-30 14:00:00,748,0.9121114507848279
User_712,3.382554962431377,28,71,25,5,80,0.8539428821418529,0,355,1,1,6,0.49044645992097546,478,18.879163905952815,2023-01-30 15:00:00,888,0.8112200283110326
User_713,2.8863047542006335,2,54,39,11,40,0.013228812905293985,0,27,10,0,7,0.03705199369349277,325,65.71837857440076,2023-01-30 16:00:00,931,0.46659843086283326
User_714,2.647363656589074,6,8,8,14,132,0.5117804565694807,0,428,2,1,63,0.5352527346293091,68,22.932244653556054,2023-01-30 17:00:00,943,0.6079053008639561
User_715,2.395473066171981,9,46,4,24,159,0.7694425794215568,1,16,17,0,6,0.7047955999252955,222,57.013593757012096,2023-01-30 18:00:00,672,0.8136212267949829
User_716,4.718116576991303,33,14,31,7,197,0.9347955174927833,1,126,7,0,40,0.33916453252503376,165,10.649795230334597,2023-01-30 19:00:00,349,0.3457107959860286
User_717,4.3224776311509165,41,47,19,3,34,0.909202136206487,1,378,7,1,39,0.1110633032816547,323,38.493671357138204,2023-01-30 20:00:00,194,0.6638044314053002
User_718,4.86010764266605,25,81,49,14,21,0.8196248695476449,1,167,9,0,2,0.2785679532056594,285,70.94716513053899,2023-01-30 21:00:00,395,0.8451408923666711
User_719,1.497188893942179,48,41,10,27,192,0.8881913496613041,0,243,2,0,16,0.7715888644678139,427,53.56350462050636,2023-01-30 22:00:00,283,0.7367093125596113
User_720,3.923469900814577,13,59,14,19,149,0.1992196858370765,0,386,14,0,65,0.35124383228332834,398,98.04425373990892,2023-01-30 23:00:00,359,0.5315325680719006
User_721,4.753361827284151,9,83,31,24,111,0.28418429571172876,0,75,17,0,78,0.8119814906857101,219,88.66934164595897,2023-01-31 00:00:00,898,0.6261475235996425
User_722,1.7249322646626406,13,69,27,16,10,0.2889685249210585,1,230,1,1,92,0.3195214518074758,453,42.31637011388361,2023-01-31 01:00:00,766,0.9898079888312147
User_723,1.26598506946711,31,11,21,12,2,0.3770539310016988,0,203,9,0,51,0.16355503841381813,496,14.093788732504713,2023-01-31 02:00:00,285,0.6417890151824891
User_724,3.964482597160236,41,1,40,17,136,0.3933206703851887,0,449,19,0,21,0.43584835951360823,436,86.10636701035169,2023-01-31 03:00:00,508,0.8070559786167794
User_725,3.2978924527196476,11,6,16,1,59,0.5445553246546755,1,247,4,1,3,0.45227451228913895,66,92.01108792832042,2023-01-31 04:00:00,168,0.7539442879398963
User_726,4.367315107033088,4,79,25,12,75,0.15987976336644139,1,301,8,1,5,0.016108218549336972,194,83.85646540771332,2023-01-31 05:00:00,937,0.7313415539764269
User_727,1.559089506505158,34,2,43,12,86,0.6912466637859893,1,213,13,0,37,0.11704507270632614,468,21.515494682778836,2023-01-31 06:00:00,872,0.7447321496026392
User_728,4.181069247439561,38,2,6,21,13,0.1675665393045065,0,214,4,0,25,0.18492601877281745,63,99.81236209710589,2023-01-31 07:00:00,726,0.5089687761533175
User_729,1.8065092801909781,46,26,41,14,17,0.31030848210454753,0,157,9,1,10,0.11358731737867489,218,33.27257993974965,2023-01-31 08:00:00,958,0.5267441570663128
User_730,1.654623771462818,4,39,25,19,112,0.503345130606154,1,68,9,0,89,0.3415260754213638,377,75.1784421527533,2023-01-31 09:00:00,107,0.5210764636247041
User_731,1.6570631917239718,38,32,24,28,72,0.7964405615234773,1,392,18,1,16,0.964622855617018,438,91.72313887021494,2023-01-31 10:00:00,364,0.1299291464913473
User_732,4.258298880925528,19,91,9,26,22,0.7394692332387273,0,84,12,0,87,0.509222538327078,351,31.21184028976385,2023-01-31 11:00:00,882,0.31695879729909116
User_733,3.6607888827848005,6,0,44,9,82,0.6455343564105223,1,266,10,1,91,0.6275560238706465,302,91.74326992093594,2023-01-31 12:00:00,583,0.23910760598489453
User_734,3.0922616990764773,34,7,18,28,124,0.15577326058017016,0,68,11,1,98,0.3563864785230282,349,37.85334212753803,2023-01-31 13:00:00,860,0.8978005102575316
User_735,2.43532193649401,18,31,10,2,174,0.5470453456155777,1,98,7,1,30,0.3234877616431461,313,97.87719001456506,2023-01-31 14:00:00,716,0.34747242980765414
User_736,4.508802163252433,13,47,12,18,68,0.08744650179988545,1,346,9,0,76,0.023146771915008357,261,35.31340183424271,2023-01-31 15:00:00,874,0.22459837101898636
User_737,2.5697804296905415,41,3,7,2,46,0.37736317679665077,1,496,6,0,34,0.5003336556760224,383,95.80922422820517,2023-01-31 16:00:00,835,0.20779023871979646
User_738,4.266397757886308,23,93,39,21,115,0.41351653028995916,0,449,19,0,15,0.4836090067516663,447,14.819018580340742,2023-01-31 17:00:00,939,0.7299908510969428
User_739,2.7565396342808737,19,69,3,13,29,0.03981143944575383,0,215,16,0,78,0.15783072618112304,313,73.83448105028317,2023-01-31 18:00:00,470,0.10547497982346336
User_740,2.5077777176996303,45,18,46,7,24,0.2739880994699718,1,414,15,1,17,0.7643240002067037,121,57.890002045330334,2023-01-31 19:00:00,882,0.5241739615808574
User_741,2.8507191426784257,11,31,30,26,155,0.9556494672664894,0,160,7,1,61,0.49267433031100294,375,53.00893694104576,2023-01-31 20:00:00,776,0.2069839950383766
User_742,2.2055114966565683,1,8,27,22,111,0.9536326078296895,1,422,16,1,26,0.3389939701615733,15,30.114488283025597,2023-01-31 21:00:00,182,0.8646970398723146
User_743,3.9904375207050045,24,11,10,29,24,0.3523270542525393,1,93,5,0,34,0.14690890902292697,427,73.50362107988428,2023-01-31 22:00:00,906,0.9626053208072124
User_744,3.0108815603699166,7,10,42,3,73,0.043100108948324056,0,173,16,0,44,0.5521608269710124,200,27.17285423016764,2023-01-31 23:00:00,745,0.9628791545934133
User_745,1.9288507805872692,25,45,0,26,57,0.17909493932818155,0,164,1,0,34,0.7528170260888097,343,59.75576163862914,2023-02-01 00:00:00,310,0.4977676980520924
User_746,4.598298293098274,21,15,48,27,93,0.39221779343354013,0,114,19,1,27,0.28199935268497167,441,32.79208267362257,2023-02-01 01:00:00,412,0.6800633419913168
User_747,2.5355648854928456,15,0,46,19,118,0.9477796979692298,0,219,5,0,8,0.21879435157672256,288,96.00592418032205,2023-02-01 02:00:00,703,0.6397337228596701
User_748,3.1742114444559544,1,62,37,10,126,0.14119906353718492,1,443,7,0,75,0.521934964064577,391,12.576807445208754,2023-02-01 03:00:00,436,0.41503501124735764
User_749,4.625888443858187,12,20,23,25,168,0.7635158436682122,0,30,19,1,14,0.15534330251001693,349,27.97554521001129,2023-02-01 04:00:00,589,0.4996580422784781
User_750,3.4969519836559684,7,29,46,10,24,0.10868253937469208,0,10,5,1,20,0.6666133865942849,22,31.807954574870294,2023-02-01 05:00:00,502,0.15789132750995713
User_751,1.4675921628334563,15,12,30,26,77,0.9812575773912768,1,342,17,0,51,0.6053436279442305,312,47.266104319103476,2023-02-01 06:00:00,738,0.8161291294043385
User_752,4.7593284944539,21,33,40,29,98,0.381616499109135,1,376,8,1,34,0.08708204959142862,53,30.945721768304818,2023-02-01 07:00:00,290,0.31672316093915714
User_753,3.5108322122856714,19,3,45,10,115,0.775234538899056,1,129,1,0,96,0.03652037938137387,114,54.22141812419067,2023-02-01 08:00:00,770,0.5144745980227386
User_754,2.3396224586283445,29,27,49,1,47,0.3425910828111318,1,487,2,1,50,0.6202886525885849,169,88.5218970932685,2023-02-01 09:00:00,942,0.5325586602549796
User_755,1.557088290653549,25,94,25,29,9,0.6276688771588087,0,104,15,1,82,0.2942937739887408,163,74.08570792682536,2023-02-01 10:00:00,434,0.6046405652361864
User_756,4.1761007570811834,33,58,48,16,98,0.19201608474003673,0,26,18,1,54,0.08644575317339853,251,62.196578248159994,2023-02-01 11:00:00,621,0.836088974099281
User_757,3.480291023714054,49,26,49,8,10,0.14602101929696254,1,226,11,0,86,0.7594287049564865,190,18.010286018441167,2023-02-01 12:00:00,718,0.7226929415653747
User_758,3.133844367905286,32,68,4,27,84,0.9380641395681313,1,1,10,0,76,0.3140440030176441,23,72.4592897550348,2023-02-01 13:00:00,186,0.6967567442162728
User_759,4.575570332203831,49,24,19,27,148,0.9176472779044335,0,358,4,0,43,0.4595995496382236,189,24.97728558798459,2023-02-01 14:00:00,678,0.5740709462244459
User_760,4.154388844898123,35,2,40,1,172,0.8874689402128824,0,100,5,1,64,0.23681292745376925,386,80.77306473655281,2023-02-01 15:00:00,161,0.18636017945193095
User_761,1.6066995189310047,44,96,10,28,134,0.6254334501665935,0,20,4,1,92,0.6273170783579646,301,32.50510826591379,2023-02-01 16:00:00,486,0.4618076244857753
User_762,2.246888271182193,38,67,32,23,191,0.8082682112162782,0,57,13,1,87,0.30148841535435944,273,47.53438554888108,2023-02-01 17:00:00,245,0.9615851661614969
User_763,1.993956559257863,26,24,49,14,125,0.06903693691137491,0,388,13,1,79,0.9680209612276284,177,41.54231820861351,2023-02-01 18:00:00,252,0.9959932677594272
User_764,3.975785170290708,11,19,37,15,63,0.33478904189067915,1,179,18,0,24,0.7029475486169066,223,87.29325232073711,2023-02-01 19:00:00,718,0.7574483314908264
User_765,1.1341297389431175,35,33,26,24,1,0.3137031247571562,1,428,2,0,86,0.1367222763734658,159,21.38900128420673,2023-02-01 20:00:00,759,0.3047634667671805
User_766,3.279558739485266,8,25,33,3,75,0.6356453219526133,1,340,16,0,91,0.41669483967346677,25,60.90803941463098,2023-02-01 21:00:00,797,0.19170158140305632
User_767,4.049834742962762,46,4,14,7,120,0.3559577734706405,1,348,1,1,46,0.3854210997298786,100,22.7855448498756,2023-02-01 22:00:00,448,0.4732879231415793
User_768,4.507062547046997,14,98,31,8,41,0.1485067816436808,0,19,19,1,79,0.5342471107203831,129,73.4316252518968,2023-02-01 23:00:00,953,0.8709147121234021
User_769,2.36832699486363,10,60,20,25,53,0.5964670754135437,1,254,9,0,55,0.8419306744792533,453,91.45703150150331,2023-02-02 00:00:00,277,0.7496778159055004
User_770,4.285029218688051,2,91,45,25,74,0.8143839206690815,0,316,3,1,37,0.5834220151830017,262,49.11468884805281,2023-02-02 01:00:00,988,0.8955030137869944
User_771,1.442526947820829,46,92,4,4,15,0.3821234944599732,0,37,7,0,10,0.06155667759999928,69,53.92830342384783,2023-02-02 02:00:00,946,0.654198683227887
User_772,4.385809166938072,9,8,5,15,17,0.1322687150984817,0,147,10,1,66,0.655415696802855,275,93.4680552834486,2023-02-02 03:00:00,586,0.21729552813072311
User_773,1.5099546493279297,3,49,37,12,186,0.19668819731282305,0,497,1,1,14,0.008265297945858396,418,56.889224978442144,2023-02-02 04:00:00,877,0.20331637029834768
User_774,2.589149162241469,21,5,21,29,89,0.23748330516938398,0,24,10,0,0,0.779960460540393,40,53.88385942446048,2023-02-02 05:00:00,760,0.14320207236711635
User_775,4.1891814631182145,26,82,17,6,143,0.2998975929945362,0,385,9,0,6,0.666636072411242,30,62.049619243387376,2023-02-02 06:00:00,346,0.6103719735161779
User_776,1.5996697093950951,8,59,13,25,5,0.6427950705063091,0,120,15,1,0,0.308785658352586,228,72.03067627266567,2023-02-02 07:00:00,353,0.31859761296231015
User_777,1.917005580930566,48,43,9,19,184,0.600945484537719,1,415,15,0,48,0.29244180458951574,90,19.619503757832824,2023-02-02 08:00:00,599,0.7609452772194555
User_778,3.889010273572265,2,10,45,16,107,0.6960798615670392,0,25,3,0,95,0.7982729965463056,298,83.89994749673644,2023-02-02 09:00:00,640,0.7176249422717565
User_779,3.8801461461842974,6,65,12,2,174,0.36250198453151317,1,453,5,1,72,0.7833366919246205,40,49.195452470793334,2023-02-02 10:00:00,451,0.3862996681674853
User_780,3.564590531541189,28,46,30,4,47,0.8239976518799783,1,168,9,1,28,0.35230235437675994,243,16.511365890773696,2023-02-02 11:00:00,611,0.259121499817658
User_781,3.7757937778684,29,72,29,18,41,0.20408766115576027,0,322,9,1,25,0.2989477280797803,483,80.75644022783918,2023-02-02 12:00:00,877,0.1921603148164011
User_782,3.1708977733903847,26,84,2,11,75,0.46904074751815394,0,224,7,0,86,0.55982478888279,414,43.925497451764485,2023-02-02 13:00:00,112,0.7635837464317873
User_783,2.007196235627811,25,87,29,28,187,0.8009387215414303,1,0,12,1,44,0.00836565998414418,45,19.033074558554855,2023-02-02 14:00:00,658,0.5053968958833399
User_784,2.3827839740156778,12,97,5,26,76,0.18015864773261925,1,306,9,1,92,0.08266703798654229,458,67.04011355889256,2023-02-02 15:00:00,250,0.391176922760325
User_785,1.7263908672057027,5,85,28,6,131,0.10986311374078295,1,260,6,1,96,0.12616959014873674,141,89.21182180902775,2023-02-02 16:00:00,149,0.8709877142256809
User_786,4.633802245334513,34,2,7,27,129,0.8836839676879897,1,12,2,1,70,0.1854118178271742,333,89.89781584725877,2023-02-02 17:00:00,314,0.6342518949124456
User_787,3.333567179064482,48,75,43,8,58,0.3429296627591959,0,402,9,1,11,0.5120181266754691,355,96.18971273280759,2023-02-02 18:00:00,743,0.5662021027569261
User_788,2.6034056670545596,37,91,44,27,154,0.683870124909032,0,395,17,0,94,0.992241914861122,141,88.09349137900192,2023-02-02 19:00:00,471,0.7690412484780541
User_789,2.8480232145765307,15,29,42,5,26,0.02534860426393848,0,47,1,1,31,0.6526134017473535,18,10.19268274109277,2023-02-02 20:00:00,212,0.8340248262117594
User_790,4.789133358447261,44,89,43,28,78,0.6900468884094496,1,408,19,1,19,0.06129879444922359,39,44.22170497720512,2023-02-02 21:00:00,351,0.7174658398804475
User_791,1.6134056124643208,36,20,32,25,71,0.3161013115469705,0,312,6,0,50,0.5255793740622418,124,83.66883219149527,2023-02-02 22:00:00,440,0.4960056867394175
User_792,3.344919328067189,15,27,16,16,6,0.05574085358744174,1,370,5,1,80,0.49664521238950443,310,42.96277053986268,2023-02-02 23:00:00,152,0.44136891340496875
User_793,3.023554715537864,43,89,47,15,190,0.609812761548117,0,290,2,1,35,0.1441678158180495,13,64.13936557417355,2023-02-03 00:00:00,229,0.7944984444454319
User_794,3.4458169417385913,48,61,10,22,110,0.24080381607317325,1,331,9,0,66,0.9202723688024077,334,64.56852526370788,2023-02-03 01:00:00,935,0.5661164445762575
User_795,1.072440735283362,23,32,12,2,118,0.38680724205188,0,93,14,1,0,0.44076524767536895,246,42.852277363494075,2023-02-03 02:00:00,292,0.7339474706656387
User_796,4.488495635776606,6,84,49,20,173,0.08058081228651359,0,260,4,0,26,0.9945591406097397,32,91.40265345531589,2023-02-03 03:00:00,690,0.9013589101724967
User_797,4.72847312993445,46,34,10,25,62,0.14716325109494532,1,481,4,1,39,0.4200722952521643,25,55.29055108475058,2023-02-03 04:00:00,156,0.9243015712630328
User_798,3.2605327343568358,44,51,30,3,123,0.29797723549584376,1,277,15,0,96,0.6079577026836093,31,51.83057853437507,2023-02-03 05:00:00,196,0.3499440753165154
User_799,3.786603295507569,43,33,27,9,11,0.08975950056015713,1,358,8,0,83,0.10476253645144007,494,99.77623710957063,2023-02-03 06:00:00,297,0.2691009552452627
User_800,4.689997524709183,45,40,43,4,140,0.9108262646863152,1,204,4,1,13,0.4542278238068692,81,54.4150327665355,2023-02-03 07:00:00,746,0.3351586243031541
User_801,3.8289545372535945,21,50,5,20,42,0.006047043183978418,1,184,16,0,99,0.2387658940039733,313,26.055842673572293,2023-02-03 08:00:00,246,0.7762345934819525
User_802,1.6101561716570454,23,46,40,21,16,0.4838602188643114,0,174,4,0,68,0.835564798571235,455,56.17624805770942,2023-02-03 09:00:00,783,0.4330522324415441
User_803,3.3051534406672527,43,81,15,29,62,0.12324745813255145,1,437,16,1,86,0.7839195848675399,490,83.2615061967937,2023-02-03 10:00:00,674,0.2560503527571968
User_804,3.4268601855314236,16,57,3,9,119,0.30767908947794853,0,386,12,1,78,0.8241799996253585,453,79.91742942084532,2023-02-03 11:00:00,676,0.18854694325627236
User_805,2.696522685209544,47,74,34,11,35,0.9260595598182655,0,379,16,0,5,0.7236094377579514,239,80.9723588597624,2023-02-03 12:00:00,394,0.39458186994671907
User_806,3.9457769424988913,15,56,47,9,7,0.16169455327398685,0,308,19,1,32,0.8326832236200512,116,73.72214055981206,2023-02-03 13:00:00,822,0.22252279631546018
User_807,4.737468059076059,25,22,25,28,68,0.9658323197183326,0,467,8,0,54,0.20082875017492086,217,32.87960461600194,2023-02-03 14:00:00,720,0.24073625127997628
User_808,4.702274051627105,36,47,11,12,89,0.2057943769894217,0,414,6,0,18,0.45204377657980166,398,87.58756772562083,2023-02-03 15:00:00,893,0.7154955761016432
User_809,2.8033574856165284,11,21,10,10,35,0.7415661084668296,1,68,10,1,76,0.6918468799459682,217,90.40991188386386,2023-02-03 16:00:00,783,0.11775888610156476
User_810,1.452952183363021,15,16,36,21,27,0.5466772648973117,1,471,5,1,28,0.6373924979351349,272,27.473742695669415,2023-02-03 17:00:00,111,0.2057979354628942
User_811,4.939364795849338,4,68,24,15,117,0.8844787275967592,0,103,18,0,60,0.716354482874087,60,21.74100728962545,2023-02-03 18:00:00,432,0.8599289420917868
User_812,4.355592345783736,21,10,17,7,92,0.5539932555031309,0,245,10,1,69,0.2242583831512317,74,97.80444717302008,2023-02-03 19:00:00,319,0.8604226765164278
User_813,1.4986507248130674,13,93,18,7,174,0.5345592191563087,1,160,10,1,78,0.09843470904498974,274,88.14915672853311,2023-02-03 20:00:00,497,0.39631913088721926
User_814,4.683367530469489,22,14,22,26,75,0.1954580003683999,1,199,7,0,79,0.9168065780747764,347,90.3912532488952,2023-02-03 21:00:00,441,0.17915770753185611
User_815,4.479585448248513,19,90,37,24,100,0.16622936205165872,0,215,18,0,23,0.5601718955673585,310,89.77387461619557,2023-02-03 22:00:00,897,0.7344733004264853
User_816,3.0753522285042885,34,34,17,7,157,0.9164891511155142,1,433,1,0,22,0.15382592450741095,387,58.751814163035554,2023-02-03 23:00:00,611,0.424118518996487
User_817,3.365101742979717,14,32,25,12,150,0.32783819885003407,1,211,7,0,9,0.7934365818873615,184,68.17615629992197,2023-02-04 00:00:00,271,0.14091816448443326
User_818,2.596010815480521,4,83,5,26,143,0.37208225496289593,1,15,1,0,53,0.9149299366292826,460,59.08265669202775,2023-02-04 01:00:00,567,0.2420442831698187
